1	1	1	1	1
X13230	0	0	0	0	0
X13231	0	0	0	0	0
X13232	0	0	0	0	0
X13233	0	0	0	0	0
X13234	0	0	0	0	0
X13235	0	0	0	0	0
X13236	0	0	0	0	0
X13237	0	0	0	0	0
X13238	0	0	0	0	0
X13239	0	0	0	0	0
X13240	0	0	0	0	0
X13241	0	0	0	0	0
X13242	0	0	0	0	0
X13243	0	0	0	0	0
X13244	0	0	0	0	0
X13245	0	0	0	0	0
X13246	0	0	0	0	0
X13247	0	0	0	0	0
X13248	0	0	0	0	0
X13249	0	0	0	0	0
X13250	0	0	0	0	0
X13251	0	0	0	0	0
X13252	0	0	0	0	0
X13253	0	0	0	0	0
X13254	0	0	0	0	0
X13255	0	0	0	0	0
X13256	0	0	0	0	0
X13257	0	0	0	0	0
X13258	0	0	0	0	0
X13259	0	0	0	0	0
X13260	0	0	0	0	0
X13261	0	0	0	0	0
X13262	0	0	0	0	0
X13263	0	0	0	0	0
X13264	0	0	0	0	0
X13265	0	0	0	0	0
X13266	0	0	0	0	0
X13267	0	0	0	0	0
X13268	0	0	0	0	0
X13269	0	0	0	0	0
X13270	0	0	0	0	0
X13271	0	0	0	0	0
X13272	0	0	0	0	0
X13273	0	0	0	0	0
X13274	0	0	0	0	0
X13275	0	0	0	0	0
X13276	0	0	0	0	0
X13277	0	0	0	0	0
X13278	0	0	0	0	0
X13279	0	0	0	0	0
X13280	0	0	0	0	0
X13281	0	0	0	0	0
X13282	0	0	0	0	0
X13283	0	0	0	0	0
X13284	0	0	0	0	0
X13285	0	0	0	0	0
X13286	0	0	0	0	0
X13287	0	0	0	0	0
X13288	0	0	0	0	0
X13289	0	0	0	0	0
X13290	0	0	0	0	0
X13291	0	0	0	0	0
X13292	0	0	0	0	0
X13293	0	0	0	0	0
X13294	0	0	0	0	0
X13295	0	0	0	0	0
X13296	0	0	0	0	0
X13297	0	0	0	0	0
X13298	0	0	0	0	0
X13299	0	0	0	0	0
X13300	0	0	0	0	0
X13301	0	0	0	0	0
X13302	0	0	0	0	0
X13303	0	0	0	0	0
X13304	0	0	0	0	0
X13305	0	0	0	0	0
X13306	0	0	0	0	0
X13307	0	0	0	0	0
X13308	0	0	0	0	0
X13309	0	0	0	0	0
X13310	0	0	0	0	0
X13311	0	0	0	0	0
X13312	0	0	0	0	0
X13313	0	0	0	0	0
X13314	0	0	0	0	0
X13315	0	0	0	0	0
X13316	0	0	0	0	0
X13317	0	0	0	0	0
X13318	0	0	0	0	0
X13319	0	0	0	0	0
X13320	0	0	0	0	0
X13321	0	0	0	0	0
X13322	0	0	0	0	0
X13323	0	0	0	0	0
X13324	0	0	0	0	0
X13325	0	0	0	0	0
X13326	0	0	0	0	0
X13327	0	0	0	0	0
X13328	0	0	0	0	0
X13329	0	0	0	0	0
X13330	0	0	0	0	0
X13331	0	0	0	0	0
X13332	0	0	0	0	0
X13333	0	0	0	0	0
X13334	0	0	0	0	0
X13335	0.00371634075956877	0.00345592734038204	0.0022656049744788	-0.00535940871320463	-0.00407846436122497
X13336	0	0	0	0	0
X13337	0	0	0	0	0
X13338	0	0	0	0	0
X13339	0	0	0	0	0
X13340	0	0	0	0	0
X13341	0	0	0	0	0
X13342	0	0	0	0	0
X13343	0	0	0	0	0
X13344	0	0	0	0	0
X13345	0	0	0	0	0
X13346	0	0	0	0	0
X13347	0	0	0	0	0
X13348	0	0	0	0	0
X13349	0	0	0	0	0
X13350	0	0	0	0	0
X13351	0	0	0	0	0
X13352	0	0	0	0	0
X13353	0	0	0	0	0
X13354	0	0	0	0	0
X13355	0	0	0	0	0
X13356	0	0	0	0	0
X13357	0	0	0	0	0
X13358	0	0	0	0	0
X13359	0	0	0	0	0
X13360	0	0	0	0	0
X13361	0	0	0	0	0
X13362	0	0	0	0	0
X13363	0	0	0	0	0
X13364	0	0	0	0	0
X13365	0	0	0	0	0
X13366	0	0	0	0	0
X13367	0	0	0	0	0
X13368	0	0	0	0	0
X13369	0	0	0	0	0
X13370	0	0	0	0	0
X13371	0	0	0	0	0
X13372	0	0	0	0	0
X13373	0	0	0	0	0
X13374	0	0	0	0	0
X13375	0	0	0	0	0
X13376	0	0	0	0	0
X13377	0	0	0	0	0
X13378	0	0	0	0	0
X13379	0	0	0	0	0
X13380	0	0	0	0	0
X13381	0	0	0	0	0
X13382	0	0	0	0	0
X13383	0	0	0	0	0
X13384	0	0	0	0	0
X13385	0	0	0	0	0
X13386	0	0	0	0	0
X13387	0	0	0	0	0
X13388	0	0	0	0	0
X13389	0	0	0	0	0
X13390	0	0	0	0	0
X13391	0	0	0	0	0
X13392	0	0	0	0	0
X13393	0	0	0	0	0
X13394	0	0	0	0	0
X13395	0	0	0	0	0
X13396	0	0	0	0	0
X13397	0	0	0	0	0
X13398	0	0	0	0	0
X13399	0	0	0	0	0
X13400	0	0	0	0	0
X13401	0	0	0	0	0
X13402	0	0	0	0	0
X13403	0	0	0	0	0
X13404	0	0	0	0	0
X13405	0	0	0	0	0
X13406	0	0	0	0	0
X13407	0	0	0	0	0
X13408	0	0	0	0	0
X13409	0	0	0	0	0
X13410	0	0	0	0	0
X13411	0	0	0	0	0
X13412	0	0	0	0	0
X13413	0	0	0	0	0
X13414	0	0	0	0	0
X13415	0	0	0	0	0
X13416	0	0	0	0	0
X13417	0	0	0	0	0
X13418	0	0	0	0	0
X13419	0	0	0	0	0
X13420	0	0	0	0	0
X13421	0	0	0	0	0
X13422	0	0	0	0	0
X13423	0	0	0	0	0
X13424	0	0	0	0	0
X13425	0	0	0	0	0
X13426	0	0	0	0	0
X13427	0	0	0	0	0
X13428	0	0	0	0	0
X13429	0	0	0	0	0
X13430	0	0	0	0	0
X13431	0	0	0	0	0
X13432	0	0	0	0	0
X13433	0	0	0	0	0
X13434	0	0	0	0	0
X13435	0	0	0	0	0
X13436	0	0	0	0	0
X13437	0	0	0	0	0
X13438	0	0	0	0	0
X13439	0	0	0	0	0
X13440	0	0	0	0	0
X13441	0	0	0	0	0
X13442	0	0	0	0	0
X13443	0	0	0	0	0
X13444	0	0	0	0	0
X13445	0	0	0	0	0
X13446	0	0	0	0	0
X13447	0	0	0	0	0
X13448	0	0	0	0	0
X13449	0	0	0	0	0
X13450	0	0	0	0	0
X13451	0	0	0	0	0
X13452	0	0	0	0	0
X13453	0	0	0	0	0
X13454	0	0	0	0	0
X13455	0	0	0	0	0
X13456	0	0	0	0	0
X13457	0	0	0	0	0
X13458	0	0	0	0	0
X13459	0	0	0	0	0
X13460	0	0	0	0	0
X13461	0	0	0	0	0
X13462	0	0	0	0	0
X13463	0	0	0	0	0
X13464	0	0	0	0	0
X13465	0	0	0	0	0
X13466	0	0	0	0	0
X13467	0	0	0	0	0
X13468	0	0	0	0	0
X13469	0	0	0	0	0
X13470	0	0	0	0	0
X13471	0	0	0	0	0
X13472	0	0	0	0	0
X13473	0	0	0	0	0
X13474	0	0	0	0	0
X13475	0	0	0	0	0
X13476	0	0	0	0	0
X13477	0	0	0	0	0
X13478	0	0	0	0	0
X13479	0	0	0	0	0
X13480	0	0	0	0	0
X13481	0	0	0	0	0
X13482	0	0	0	0	0
X13483	0	0	0	0	0
X13484	0	0	0	0	0
X13485	0	0	0	0	0
X13486	0	0	0	0	0
X13487	0	0	0	0	0
X13488	0	0	0	0	0
X13489	0	0	0	0	0
X13490	0	0	0	0	0
X13491	0	0	0	0	0
X13492	0	0	0	0	0
X13493	0	0	0	0	0
X13494	0	0	0	0	0
X13495	0	0	0	0	0
X13496	0	0	0	0	0
X13497	0	0	0	0	0
X13498	0	0	0	0	0
X13499	0	0	0	0	0
X13500	0	0	0	0	0
X13501	-0.084441347243092	-0.0692446150701487	0.284257288802058	-0.0451836747159493	-0.0853876517728683
X13502	0	0	0	0	0
X13503	0	0	0	0	0
X13504	0	0	0	0	0
X13505	0	0	0	0	0
X13506	0	0	0	0	0
X13507	0	0	0	0	0
X13508	0	0	0	0	0
X13509	0	0	0	0	0
X13510	0	0	0	0	0
X13511	0	0	0	0	0
X13512	0	0	0	0	0
X13513	0	0	0	0	0
X13514	0	0	0	0	0
X13515	0	0	0	0	0
X13516	0	0	0	0	0
X13517	0	0	0	0	0
X13518	0	0	0	0	0
X13519	0	0	0	0	0
X13520	0	0	0	0	0
X13521	0	0	0	0	0
X13522	0	0	0	0	0
X13523	0	0	0	0	0
X13524	0	0	0	0	0
X13525	0	0	0	0	0
X13526	0	0	0	0	0
X13527	0	0	0	0	0
X13528	0	0	0	0	0
X13529	0	0	0	0	0
X13530	0	0	0	0	0
X13531	0	0	0	0	0
X13532	0	0	0	0	0
X13533	0	0	0	0	0
X13534	0	0	0	0	0
X13535	0	0	0	0	0
X13536	0	0	0	0	0
X13537	0	0	0	0	0
X13538	0	0	0	0	0
X13539	0	0	0	0	0
X13540	0	0	0	0	0
X13541	0	0	0	0	0
X13542	0	0	0	0	0
X13543	0	0	0	0	0
X13544	0	0	0	0	0
X13545	0	0	0	0	0
X13546	0	0	0	0	0
X13547	0	0	0	0	0
X13548	0	0	0	0	0
X13549	0	0	0	0	0
X13550	0	0	0	0	0
X13551	0	0	0	0	0
X13552	0	0	0	0	0
X13553	0	0	0	0	0
X13554	0	0	0	0	0
X13555	0	0	0	0	0
X13556	0	0	0	0	0
X13557	0	0	0	0	0
X13558	0	0	0	0	0
X13559	0	0	0	0	0
X13560	0	0	0	0	0
X13561	0	0	0	0	0
X13562	0	0	0	0	0
X13563	0	0	0	0	0
X13564	0	0	0	0	0
X13565	0	0	0	0	0
X13566	0	0	0	0	0
X13567	0	0	0	0	0
X13568	0	0	0	0	0
X13569	0	0	0	0	0
X13570	0	0	0	0	0
X13571	0	0	0	0	0
X13572	0	0	0	0	0
X13573	0	0	0	0	0
X13574	0	0	0	0	0
X13575	0	0	0	0	0
X13576	0	0	0	0	0
X13577	0	0	0	0	0
X13578	0	0	0	0	0
X13579	0	0	0	0	0
X13580	0	0	0	0	0
X13581	0	0	0	0	0
X13582	0	0	0	0	0
X13583	0	0	0	0	0
X13584	0	0	0	0	0
X13585	0	0	0	0	0
X13586	0	0	0	0	0
X13587	0	0	0	0	0
X13588	0	0	0	0	0
X13589	0	0	0	0	0
X13590	0	0	0	0	0
X13591	0	0	0	0	0
X13592	0	0	0	0	0
X13593	0	0	0	0	0
X13594	0	0	0	0	0
X13595	0	0	0	0	0
X13596	0	0	0	0	0
X13597	0	0	0	0	0
X13598	0	0	0	0	0
X13599	0	0	0	0	0
X13600	0	0	0	0	0
X13601	0	0	0	0	0
X13602	0	0	0	0	0
X13603	0	0	0	0	0
X13604	0	0	0	0	0
X13605	0	0	0	0	0
X13606	0	0	0	0	0
X13607	0	0	0	0	0
X13608	0	0	0	0	0
X13609	0	0	0	0	0
X13610	0	0	0	0	0
X13611	0	0	0	0	0
X13612	0	0	0	0	0
X13613	0	0	0	0	0
X13614	0	0	0	0	0
X13615	0	0	0	0	0
X13616	0	0	0	0	0
X13617	0	0	0	0	0
X13618	0	0	0	0	0
X13619	0	0	0	0	0
X13620	0	0	0	0	0
X13621	0	0	0	0	0
X13622	0	0	0	0	0
X13623	0	0	0	0	0
X13624	0	0	0	0	0
X13625	0	0	0	0	0
X13626	0	0	0	0	0
X13627	0	0	0	0	0
X13628	0	0	0	0	0
X13629	0	0	0	0	0
X13630	0	0	0	0	0
X13631	0	0	0	0	0
X13632	0	0	0	0	0
X13633	0	0	0	0	0
X13634	0	0	0	0	0
X13635	0	0	0	0	0
X13636	0	0	0	0	0
X13637	0	0	0	0	0
X13638	0	0	0	0	0
X13639	0	0	0	0	0
X13640	0	0	0	0	0
X13641	0	0	0	0	0
X13642	0	0	0	0	0
X13643	0	0	0	0	0
X13644	0	0	0	0	0
X13645	0	0	0	0	0
X13646	0	0	0	0	0
X13647	0	0	0	0	0
X13648	0	0	0	0	0
X13649	0	0	0	0	0
X13650	0	0	0	0	0
X13651	0	0	0	0	0
X13652	0	0	0	0	0
X13653	0	0	0	0	0
X13654	0	0	0	0	0
X13655	0	0	0	0	0
X13656	0	0	0	0	0
X13657	0	0	0	0	0
X13658	0	0	0	0	0
X13659	0	0	0	0	0
X13660	0	0	0	0	0
X13661	0	0	0	0	0
X13662	0	0	0	0	0
X13663	0	0	0	0	0
X13664	0	0	0	0	0
X13665	0	0	0	0	0
X13666	0	0	0	0	0
X13667	0	0	0	0	0
X13668	0	0	0	0	0
X13669	0	0	0	0	0
X13670	0	0	0	0	0
X13671	0	0	0	0	0
X13672	0	0	0	0	0
X13673	0	0	0	0	0
X13674	0	0	0	0	0
X13675	0	0	0	0	0
X13676	0	0	0	0	0
X13677	0	0	0	0	0
X13678	0	0	0	0	0
X13679	0	0	0	0	0
X13680	0	0	0	0	0
X13681	0	0	0	0	0
X13682	0	0	0	0	0
X13683	0	0	0	0	0
X13684	0	0	0	0	0
X13685	0	0	0	0	0
X13686	0	0	0	0	0
X13687	0	0	0	0	0
X13688	0	0	0	0	0
X13689	0	0	0	0	0
X13690	0	0	0	0	0
X13691	0	0	0	0	0
X13692	0	0	0	0	0
X13693	0	0	0	0	0
X13694	0	0	0	0	0
X13695	0	0	0	0	0
X13696	0	0	0	0	0
X13697	0	0	0	0	0
X13698	0	0	0	0	0
X13699	0	0	0	0	0
X13700	0	0	0	0	0
X13701	0	0	0	0	0
X13702	0	0	0	0	0
X13703	0	0	0	0	0
X13704	0	0	0	0	0
X13705	0	0	0	0	0
X13706	0	0	0	0	0
X13707	0	0	0	0	0
X13708	0	0	0	0	0
X13709	0	0	0	0	0
X13710	0	0	0	0	0
X13711	0	0	0	0	0
X13712	0	0	0	0	0
X13713	0	0	0	0	0
X13714	0	0	0	0	0
X13715	0	0	0	0	0
X13716	0	0	0	0	0
X13717	0	0	0	0	0
X13718	0	0	0	0	0
X13719	0	0	0	0	0
X13720	0	0	0	0	0
X13721	0	0	0	0	0
X13722	0	0	0	0	0
X13723	0	0	0	0	0
X13724	0	0	0	0	0
X13725	0	0	0	0	0
X13726	0	0	0	0	0
X13727	0	0	0	0	0
X13728	0	0	0	0	0
X13729	0	0	0	0	0
X13730	0	0	0	0	0
X13731	0	0	0	0	0
X13732	0	0	0	0	0
X13733	0	0	0	0	0
X13734	0	0	0	0	0
X13735	0	0	0	0	0
X13736	0	0	0	0	0
X13737	0	0	0	0	0
X13738	0	0	0	0	0
X13739	0	0	0	0	0
X13740	0	0	0	0	0
X13741	0	0	0	0	0
X13742	0	0	0	0	0
X13743	0	0	0	0	0
X13744	0	0	0	0	0
X13745	0	0	0	0	0
X13746	0	0	0	0	0
X13747	0	0	0	0	0
X13748	0	0	0	0	0
X13749	0	0	0	0	0
X13750	0	0	0	0	0
X13751	0	0	0	0	0
X13752	0	0	0	0	0
X13753	0	0	0	0	0
X13754	0	0	0	0	0
X13755	0	0	0	0	0
X13756	0	0	0	0	0
X13757	0	0	0	0	0
X13758	0	0	0	0	0
X13759	0	0	0	0	0
X13760	0	0	0	0	0
X13761	0	0	0	0	0
X13762	0	0	0	0	0
X13763	0	0	0	0	0
X13764	0	0	0	0	0
X13765	0	0	0	0	0
X13766	0	0	0	0	0
X13767	0	0	0	0	0
X13768	0	0	0	0	0
X13769	0	0	0	0	0
X13770	0	0	0	0	0
X13771	0	0	0	0	0
X13772	0	0	0	0	0
X13773	0	0	0	0	0
X13774	0	0	0	0	0
X13775	0	0	0	0	0
X13776	0	0	0	0	0
X13777	0	0	0	0	0
X13778	0	0	0	0	0
X13779	0	0	0	0	0
X13780	0	0	0	0	0
X13781	0	0	0	0	0
X13782	0	0	0	0	0
X13783	0	0	0	0	0
X13784	0	0	0	0	0
X13785	0	0	0	0	0
X13786	0	0	0	0	0
X13787	0	0	0	0	0
X13788	0	0	0	0	0
X13789	0	0	0	0	0
X13790	0	0	0	0	0
X13791	0	0	0	0	0
X13792	0	0	0	0	0
X13793	0	0	0	0	0
X13794	0	0	0	0	0
X13795	0	0	0	0	0
X13796	0	0	0	0	0
X13797	0	0	0	0	0
X13798	0	0	0	0	0
X13799	0	0	0	0	0
X13800	0	0	0	0	0
X13801	0	0	0	0	0
X13802	0	0	0	0	0
X13803	0	0	0	0	0
X13804	0	0	0	0	0
X13805	0	0	0	0	0
X13806	0	0	0	0	0
X13807	0	0	0	0	0
X13808	0	0	0	0	0
X13809	0	0	0	0	0
X13810	0	0	0	0	0
X13811	0	0	0	0	0
X13812	0	0	0	0	0
X13813	0	0	0	0	0
X13814	0	0	0	0	0
X13815	0	0	0	0	0
X13816	0	0	0	0	0
X13817	0	0	0	0	0
X13818	0	0	0	0	0
X13819	0	0	0	0	0
X13820	0	0	0	0	0
X13821	0	0	0	0	0
X13822	0	0	0	0	0
X13823	0	0	0	0	0
X13824	0	0	0	0	0
X13825	0	0	0	0	0
X13826	0	0	0	0	0
X13827	0	0	0	0	0
X13828	0	0	0	0	0
X13829	0	0	0	0	0
X13830	0	0	0	0	0
X13831	0	0	0	0	0
X13832	0	0	0	0	0
X13833	0	0	0	0	0
X13834	0	0	0	0	0
X13835	0	0	0	0	0
X13836	0	0	0	0	0
X13837	0	0	0	0	0
X13838	0	0	0	0	0
X13839	0	0	0	0	0
X13840	0	0	0	0	0
X13841	0	0	0	0	0
X13842	0	0	0	0	0
X13843	0	0	0	0	0
X13844	0	0	0	0	0
X13845	0	0	0	0	0
X13846	0	0	0	0	0
X13847	0	0	0	0	0
X13848	0	0	0	0	0
X13849	0	0	0	0	0
X13850	0	0	0	0	0
X13851	0	0	0	0	0
X13852	0	0	0	0	0
X13853	0	0	0	0	0
X13854	0	0	0	0	0
X13855	0	0	0	0	0
X13856	0	0	0	0	0
X13857	0	0	0	0	0
X13858	0	0	0	0	0
X13859	0	0	0	0	0
X13860	0	0	0	0	0
X13861	0	0	0	0	0
X13862	0	0	0	0	0
X13863	0	0	0	0	0
X13864	0	0	0	0	0
X13865	0	0	0	0	0
X13866	0	0	0	0	0
X13867	0	0	0	0	0
X13868	0	0	0	0	0
X13869	0	0	0	0	0
X13870	0	0	0	0	0
X13871	0	0	0	0	0
X13872	0	0	0	0	0
X13873	0	0	0	0	0
X13874	0	0	0	0	0
X13875	0	0	0	0	0
X13876	0	0	0	0	0
X13877	0	0	0	0	0
X13878	0	0	0	0	0
X13879	0	0	0	0	0
X13880	0	0	0	0	0
X13881	0	0	0	0	0
X13882	0	0	0	0	0
X13883	0	0	0	0	0
X13884	0	0	0	0	0
X13885	0	0	0	0	0
X13886	0	0	0	0	0
X13887	0	0	0	0	0
X13888	0	0	0	0	0
X13889	0	0	0	0	0
X13890	0	0	0	0	0
X13891	0	0	0	0	0
X13892	0	0	0	0	0
X13893	0	0	0	0	0
X13894	0	0	0	0	0
X13895	0	0	0	0	0
X13896	0	0	0	0	0
X13897	0	0	0	0	0
X13898	0	0	0	0	0
X13899	0	0	0	0	0
X13900	0	0	0	0	0
X13901	0	0	0	0	0
X13902	0	0	0	0	0
X13903	0	0	0	0	0
X13904	0	0	0	0	0
X13905	0	0	0	0	0
X13906	0	0	0	0	0
X13907	0	0	0	0	0
X13908	0	0	0	0	0
X13909	0	0	0	0	0
X13910	0	0	0	0	0
X13911	0	0	0	0	0
X13912	0	0	0	0	0
X13913	0	0	0	0	0
X13914	0	0	0	0	0
X13915	0	0	0	0	0
X13916	0	0	0	0	0
X13917	0	0	0	0	0
X13918	0	0	0	0	0
X13919	0	0	0	0	0
X13920	0	0	0	0	0
X13921	0	0	0	0	0
X13922	0	0	0	0	0
X13923	0	0	0	0	0
X13924	0	0	0	0	0
X13925	0	0	0	0	0
X13926	0	0	0	0	0
X13927	0	0	0	0	0
X13928	0	0	0	0	0
X13929	0	0	0	0	0
X13930	0	0	0	0	0
X13931	0	0	0	0	0
X13932	0	0	0	0	0
X13933	0.00829016693544021	0.00766414105036883	0.00498896040656543	-0.0119071389974152	-0.00903612939495916
X13934	0	0	0	0	0
X13935	0	0	0	0	0
X13936	0	0	0	0	0
X13937	0	0	0	0	0
X13938	0	0	0	0	0
X13939	0	0	0	0	0
X13940	0	0	0	0	0
X13941	0	0	0	0	0
X13942	0	0	0	0	0
X13943	0	0	0	0	0
X13944	0	0	0	0	0
X13945	0	0	0	0	0
X13946	0	0	0	0	0
X13947	0	0	0	0	0
X13948	0	0	0	0	0
X13949	0	0	0	0	0
X13950	0	0	0	0	0
X13951	0	0	0	0	0
X13952	0	0	0	0	0
X13953	0	0	0	0	0
X13954	0	0	0	0	0
X13955	0	0	0	0	0
X13956	0	0	0	0	0
X13957	0	0	0	0	0
X13958	0	0	0	0	0
X13959	0	0	0	0	0
X13960	0	0	0	0	0
X13961	0	0	0	0	0
X13962	0	0	0	0	0
X13963	0	0	0	0	0
X13964	0	0	0	0	0
X13965	0	0	0	0	0
X13966	0	0	0	0	0
X13967	0	0	0	0	0
X13968	0.0523068646537764	-0.0844652785149847	0.0949375803121957	0.0908566042694375	-0.153635770720424
X13969	0	0	0	0	0
X13970	0	0	0	0	0
X13971	0	0	0	0	0
X13972	0	0	0	0	0
X13973	0	0	0	0	0
X13974	0	0	0	0	0
X13975	0	0	0	0	0
X13976	0	0	0	0	0
X13977	0	0	0	0	0
X13978	0	0	0	0	0
X13979	0	0	0	0	0
X13980	0	0	0	0	0
X13981	0	0	0	0	0
X13982	0	0	0	0	0
X13983	0	0	0	0	0
X13984	0	0	0	0	0
X13985	0	0	0	0	0
X13986	0	0	0	0	0
X13987	0	0	0	0	0
X13988	0	0	0	0	0
X13989	0	0	0	0	0
X13990	0	0	0	0	0
X13991	0	0	0	0	0
X13992	0	0	0	0	0
X13993	0	0	0	0	0
X13994	0	0	0	0	0
X13995	0	0	0	0	0
X13996	0	0	0	0	0
X13997	0	0	0	0	0
X13998	0	0	0	0	0
X13999	0	0	0	0	0
X14000	0	0	0	0	0
X14001	0	0	0	0	0
X14002	0	0	0	0	0
X14003	0	0	0	0	0
X14004	0	0	0	0	0
X14005	0	0	0	0	0
X14006	0	0	0	0	0
X14007	0	0	0	0	0
X14008	0	0	0	0	0
X14009	0	0	0	0	0
X14010	0	0	0	0	0
X14011	0	0	0	0	0
X14012	0	0	0	0	0
X14013	0	0	0	0	0
X14014	0	0	0	0	0
X14015	0	0	0	0	0
X14016	0	0	0	0	0
X14017	0	0	0	0	0
X14018	0	0	0	0	0
X14019	0	0	0	0	0
X14020	0	0	0	0	0
X14021	0	0	0	0	0
X14022	0	0	0	0	0
X14023	0	0	0	0	0
X14024	0	0	0	0	0
X14025	0	0	0	0	0
X14026	0	0	0	0	0
X14027	0	0	0	0	0
X14028	0	0	0	0	0
X14029	0	0	0	0	0
X14030	0	0	0	0	0
X14031	0	0	0	0	0
X14032	0	0	0	0	0
X14033	0	0	0	0	0
X14034	0	0	0	0	0
X14035	0	0	0	0	0
X14036	0	0	0	0	0
X14037	0	0	0	0	0
X14038	0	0	0	0	0
X14039	0	0	0	0	0
X14040	0	0	0	0	0
X14041	0	0	0	0	0
X14042	0	0	0	0	0
X14043	0	0	0	0	0
X14044	0	0	0	0	0
X14045	0	0	0	0	0
X14046	0	0	0	0	0
X14047	0	0	0	0	0
X14048	0	0	0	0	0
X14049	0	0	0	0	0
X14050	0	0	0	0	0
X14051	0	0	0	0	0
X14052	0	0	0	0	0
X14053	0	0	0	0	0
X14054	0	0	0	0	0
X14055	0	0	0	0	0
X14056	0	0	0	0	0
X14057	0	0	0	0	0
X14058	0	0	0	0	0
X14059	0	0	0	0	0
X14060	0	0	0	0	0
X14061	0	0	0	0	0
X14062	0	0	0	0	0
X14063	0	0	0	0	0
X14064	0	0	0	0	0
X14065	0	0	0	0	0
X14066	0	0	0	0	0
X14067	0	0	0	0	0
X14068	0	0	0	0	0
X14069	0	0	0	0	0
X14070	0	0	0	0	0
X14071	0	0	0	0	0
X14072	0	0	0	0	0
X14073	0	0	0	0	0
X14074	0	0	0	0	0
X14075	0	0	0	0	0
X14076	0	0	0	0	0
X14077	0	0	0	0	0
X14078	0	0	0	0	0
X14079	0	0	0	0	0
X14080	0	0	0	0	0
X14081	0	0	0	0	0
X14082	0	0	0	0	0
X14083	0	0	0	0	0
X14084	0	0	0	0	0
X14085	0	0	0	0	0
X14086	0	0	0	0	0
X14087	0	0	0	0	0
X14088	0	0	0	0	0
X14089	0	0	0	0	0
X14090	0	0	0	0	0
X14091	0	0	0	0	0
X14092	0	0	0	0	0
X14093	0	0	0	0	0
X14094	0	0	0	0	0
X14095	0	0	0	0	0
X14096	0	0	0	0	0
X14097	0	0	0	0	0
X14098	0	0	0	0	0
X14099	0	0	0	0	0
X14100	0	0	0	0	0
X14101	0	0	0	0	0
X14102	0	0	0	0	0
X14103	0	0	0	0	0
X14104	0	0	0	0	0
X14105	0	0	0	0	0
X14106	0	0	0	0	0
X14107	0	0	0	0	0
X14108	0	0	0	0	0
X14109	0	0	0	0	0
X14110	0	0	0	0	0
X14111	0	0	0	0	0
X14112	0	0	0	0	0
X14113	0	0	0	0	0
X14114	0	0	0	0	0
X14115	0	0	0	0	0
X14116	0	0	0	0	0
X14117	0	0	0	0	0
X14118	0	0	0	0	0
X14119	0	0	0	0	0
X14120	0	0	0	0	0
X14121	0	0	0	0	0
X14122	0	0	0	0	0
X14123	0	0	0	0	0
X14124	0	0	0	0	0
X14125	0	0	0	0	0
X14126	0	0	0	0	0
X14127	0	0	0	0	0
X14128	0	0	0	0	0
X14129	0	0	0	0	0
X14130	0	0	0	0	0
X14131	0	0	0	0	0
X14132	0	0	0	0	0
X14133	0	0	0	0	0
X14134	0	0	0	0	0
X14135	0	0	0	0	0
X14136	0	0	0	0	0
X14137	0	0	0	0	0
X14138	0	0	0	0	0
X14139	0	0	0	0	0
X14140	0	0	0	0	0
X14141	0	0	0	0	0
X14142	0	0	0	0	0
X14143	0	0	0	0	0
X14144	0	0	0	0	0
X14145	0	0	0	0	0
X14146	0	0	0	0	0
X14147	0	0	0	0	0
X14148	0	0	0	0	0
X14149	0	0	0	0	0
X14150	0	0	0	0	0
X14151	0	0	0	0	0
X14152	0	0	0	0	0
X14153	0	0	0	0	0
X14154	0	0	0	0	0
X14155	0	0	0	0	0
X14156	0	0	0	0	0
X14157	0	0	0	0	0
X14158	0	0	0	0	0
X14159	0	0	0	0	0
X14160	0	0	0	0	0
X14161	0	0	0	0	0
X14162	0	0	0	0	0
X14163	0	0	0	0	0
X14164	0	0	0	0	0
X14165	0	0	0	0	0
X14166	0	0	0	0	0
X14167	0	0	0	0	0
X14168	0	0	0	0	0
X14169	-0.0265843218841634	-0.0208037823753969	0.0259770172423616	-0.0384841313536445	0.0598952183708427
X14170	0	0	0	0	0
X14171	0	0	0	0	0
X14172	0	0	0	0	0
X14173	0	0	0	0	0
X14174	0	0	0	0	0
X14175	0	0	0	0	0
X14176	0	0	0	0	0
X14177	0	0	0	0	0
X14178	0	0	0	0	0
X14179	0	0	0	0	0
X14180	0	0	0	0	0
X14181	0	0	0	0	0
X14182	0	0	0	0	0
X14183	0	0	0	0	0
X14184	0	0	0	0	0
X14185	0	0	0	0	0
X14186	0	0	0	0	0
X14187	0	0	0	0	0
X14188	0	0	0	0	0
X14189	0	0	0	0	0
X14190	0	0	0	0	0
X14191	0	0	0	0	0
X14192	0	0	0	0	0
X14193	0	0	0	0	0
X14194	0	0	0	0	0
X14195	0	0	0	0	0
X14196	0	0	0	0	0
X14197	0	0	0	0	0
X14198	0	0	0	0	0
X14199	0	0	0	0	0
X14200	0	0	0	0	0
X14201	0	0	0	0	0
X14202	0	0	0	0	0
X14203	0	0	0	0	0
X14204	0	0	0	0	0
X14205	0	0	0	0	0
X14206	0	0	0	0	0
X14207	0	0	0	0	0
X14208	0	0	0	0	0
X14209	0	0	0	0	0
X14210	0	0	0	0	0
X14211	0	0	0	0	0
X14212	0	0	0	0	0
X14213	0	0	0	0	0
X14214	0	0	0	0	0
X14215	0	0	0	0	0
